pressure,p_std,temp,t_std
101324.99672701406,0.9,23.202869242742544,0.003
101324.4854673747,0.9,23.19935820000391,0.003
101325.35200632874,0.9,23.202652680635747,0.003
101324.27854720668,0.9,23.199837368239464,0.003
101325.4857191207,0.9,23.202151861505683,0.003
101324.8316514522,0.9,23.203617860676538,0.003
101324.19915180845,0.9,23.206038471806714,0.003
101324.50715548692,0.9,23.20557334448515,0.003
101325.84682730678,0.9,23.200830670973694,0.003
101325.11088141592,0.9,23.199078422720174,0.003
101324.79778710773,0.9,23.199869689231935,0.003
101326.37639860486,0.9,23.201674329403936,0.003
101325.11684560809,0.9,23.202105893256036,0.003
101326.53576665987,0.9,23.201563874769985,0.003
101325.3799163164,0.9,23.196819446936857,0.003
101325.74900903391,0.9,23.19809425091824,0.003
101323.91418971927,0.9,23.20512006206234,0.003
101323.38744688382,0.9,23.198937890274358,0.003
101325.16042137823,0.9,23.200086446803105,0.003
101324.56424412773,0.9,23.199751671578138,0.003
101323.50020251171,0.9,23.2045825518257,0.003
101325.30137448812,0.9,23.20526912050426,0.003
101324.54266574648,0.9,23.206691698750774,0.003
101325.11914125447,0.9,23.200527701213627,0.003
101323.66040925717,0.9,23.19572152730722,0.003
101325.9315716288,0.9,23.199165673526338,0.003
101325.10843476786,0.9,23.197633374185358,0.003
101324.18787484117,0.9,23.202366663471466,0.003
101325.83451549696,0.9,23.194028101623772,0.003
101324.24876703195,0.9,23.20165887953422,0.003
101325.1195862651,0.9,23.200600491666325,0.003
101325.53405909018,0.9,23.198493289451037,0.003
101325.63466119878,0.9,23.198547093335335,0.003
101325.73426130002,0.9,23.198363560033314,0.003
101324.47172510077,0.9,23.201860827295594,0.003
101323.54293891635,0.9,23.200037480828456,0.003
101325.44000858095,0.9,23.19892337933763,0.003
101324.82384537368,0.9,23.202323218790042,0.003
101325.1327792937,0.9,23.20237662482635,0.003
101326.12452581881,0.9,23.19963713638906,0.003
101324.39206078973,0.9,23.200883074899522,0.003
101325.15937999054,0.9,23.200317273583572,0.003
101325.70284770076,0.9,23.20371837073578,0.003
101324.84075231303,0.9,23.200849023545544,0.003
101325.2530082662,0.9,23.197229701163426,0.003
101325.65580010947,0.9,23.203783888731646,0.003
101324.43740276883,0.9,23.19278159122304,0.003
101326.84589375804,0.9,23.198850813893614,0.003
101324.85981233967,0.9,23.196736424628156,0.003
101325.46696324697,0.9,23.20165744927147,0.003
101325.49246221242,0.9,23.20346798771932,0.003
101324.10418256289,0.9,23.203066228656063,0.003
101324.47825058205,0.9,23.2066048189263,0.003
101324.77691282971,0.9,23.19739642761147,0.003
101325.60802120308,0.9,23.19693559353024,0.003
101323.80889239813,0.9,23.202403637655294,0.003
101325.06769088688,0.9,23.20120646500743,0.003
101325.96888943455,0.9,23.198751980984774,0.003
101322.55189198218,0.9,23.20718305053483,0.003
101326.14336465449,0.9,23.197418237101655,0.003
101324.81131071225,0.9,23.20060897177351,0.003
101325.12464880706,0.9,23.20080180256206,0.003
101325.5745670337,0.9,23.200301692220126,0.003
101325.74122279024,0.9,23.198897214266907,0.003
101326.01900541857,0.9,23.202325852919472,0.003
101324.63470611357,0.9,23.197622111878314,0.003
101325.76439613766,0.9,23.197390001966728,0.003
101325.40457950857,0.9,23.199965515714307,0.003
101325.03421520334,0.9,23.200344585672738,0.003
101325.09389794816,0.9,23.197931322995274,0.003
101324.74590805126,0.9,23.202955793535562,0.003
101324.68418124759,0.9,23.203081062985472,0.003
101324.76181469815,0.9,23.201267865075337,0.003
101324.9179483155,0.9,23.1998589541094,0.003
101325.23030985505,0.9,23.20043596829553,0.003
101324.90062140427,0.9,23.194331760024465,0.003
101323.65745475292,0.9,23.198021020981965,0.003
101324.33517085583,0.9,23.19735981772785,0.003
101323.94024528586,0.9,23.199157400585506,0.003
101325.59316721263,0.9,23.203093316741917,0.003
101324.73007840507,0.9,23.20151800815793,0.003
101324.02593733472,0.9,23.199235569944403,0.003
101325.69830048067,0.9,23.200508746797084,0.003
101324.67584212695,0.9,23.197497456297317,0.003
101324.22373856523,0.9,23.202590268998403,0.003
101324.55756181625,0.9,23.200240757831327,0.003
101325.16124353804,0.9,23.200846159976233,0.003
101324.26426774375,0.9,23.197738693784146,0.003
101325.51996756831,0.9,23.19656880883473,0.003
101324.92557854201,0.9,23.195826936989146,0.003
101324.20726239735,0.9,23.19867111734671,0.003
101324.69341026008,0.9,23.200741561970403,0.003
101323.72270049687,0.9,23.19967730412603,0.003
101324.2447559773,0.9,23.202709935810635,0.003
101326.31482744134,0.9,23.203088884249457,0.003
101324.4422907742,0.9,23.19889629760326,0.003
101324.36322705045,0.9,23.20436263266855,0.003
101325.24816427754,0.9,23.203079786701498,0.003
101325.19944743572,0.9,23.199099850575344,0.003
101324.92803306348,0.9,23.199238585700105,0.003
101324.34240336991,0.9,23.19956344827748,0.003
101324.50185195015,0.9,23.20053674335563,0.003
101324.06048472723,0.9,23.195418602649156,0.003
101325.27857603636,0.9,23.19960702436994,0.003
101323.44317847397,0.9,23.205368419374675,0.003
101325.22615419878,0.9,23.200214999990646,0.003
101324.90540909061,0.9,23.200727971170032,0.003
101325.56131174094,0.9,23.19921463816526,0.003
101325.07532678354,0.9,23.201767927757814,0.003
101326.26861253868,0.9,23.195551503464273,0.003
101325.43418531155,0.9,23.194245508094443,0.003
101326.206328471,0.9,23.205309473909136,0.003
101323.7830631628,0.9,23.201160271179123,0.003
101325.5603881135,0.9,23.20118065479894,0.003
101324.2029435973,0.9,23.20267047995388,0.003
101326.73995225744,0.9,23.203933729033533,0.003
101325.0740676782,0.9,23.197657481445418,0.003
101324.57652182422,0.9,23.200260798804905,0.003
101323.84732918903,0.9,23.201793290781005,0.003
101324.37301038967,0.9,23.202306663473742,0.003
101324.50632936534,0.9,23.199935749749766,0.003
101324.37785117005,0.9,23.20025782598176,0.003
101324.16492652787,0.9,23.20185516408476,0.003
101325.16388132496,0.9,23.198594366029713,0.003
101325.78079274685,0.9,23.197890636864756,0.003
101324.37785758568,0.9,23.20268507316635,0.003
101323.41770148335,0.9,23.203011268351155,0.003
101324.18865161802,0.9,23.203149174317126,0.003
101323.4240103378,0.9,23.202192936601957,0.003
101323.3582725225,0.9,23.200745255315265,0.003
101324.55090038168,0.9,23.201168706451767,0.003
101326.70673041462,0.9,23.194656813976952,0.003
101324.03348061276,0.9,23.201849749161227,0.003
101323.95574145223,0.9,23.201087527735773,0.003
101323.42098192591,0.9,23.195069954005227,0.003
101325.36487679204,0.9,23.20050637021565,0.003
101325.31829756212,0.9,23.201630418063484,0.003
101324.99518812924,0.9,23.200116969849308,0.003
101325.15742016895,0.9,23.198633206995417,0.003
101324.85817971684,0.9,23.197642721008588,0.003
101324.65869400637,0.9,23.199181701538922,0.003
101324.79914072515,0.9,23.201344629708878,0.003
101324.9520295305,0.9,23.197926073339282,0.003
101325.74333819405,0.9,23.19652401145077,0.003
101323.33519040671,0.9,23.1982424997283,0.003
101325.19893635626,0.9,23.19926134931118,0.003
101325.14630438095,0.9,23.202260060666173,0.003
101324.79105355007,0.9,23.200304994505135,0.003
101324.0981864124,0.9,23.20283268586212,0.003
101323.94114512172,0.9,23.1977977268112,0.003
101324.32219468906,0.9,23.199174844524205,0.003
101326.50241573474,0.9,23.201503210197483,0.003
101325.06365148188,0.9,23.204869540660354,0.003
101324.56933914822,0.9,23.194246873549382,0.003
101323.0093454723,0.9,23.202237212951243,0.003
101324.21556822142,0.9,23.200702486385282,0.003
101325.71951048297,0.9,23.194653620957904,0.003
101324.62883984446,0.9,23.198958124766417,0.003
101325.02278867041,0.9,23.199773394920115,0.003
101325.25887913287,0.9,23.200681223654314,0.003
101325.6147103385,0.9,23.19838112848796,0.003
101326.05492336805,0.9,23.196441304665104,0.003
101326.04543623068,0.9,23.199196654049814,0.003
101326.2420224166,0.9,23.203191077396543,0.003
101324.25762336869,0.9,23.19908587560454,0.003
101323.91398787427,0.9,23.199085014794424,0.003
101324.40961296241,0.9,23.197788932589006,0.003
101324.95292948994,0.9,23.20011265241692,0.003
101327.13340297552,0.9,23.201234776237524,0.003
101324.56834680925,0.9,23.20057846084484,0.003
101324.87865604664,0.9,23.200998634200626,0.003
101324.96020061191,0.9,23.198042220666757,0.003
101325.6218811931,0.9,23.198217547376327,0.003
101324.78355106014,0.9,23.200973669032063,0.003
101324.5667375778,0.9,23.19960510988312,0.003
101325.27561505804,0.9,23.200772757670688,0.003
101324.57689174273,0.9,23.20285451421663,0.003
101325.8704620011,0.9,23.204320202882688,0.003
101326.18772401236,0.9,23.20168983754746,0.003
101326.0424982768,0.9,23.201161086448643,0.003
101323.21311776078,0.9,23.20070174676261,0.003
101325.20023845049,0.9,23.201485484963936,0.003
101324.30848577345,0.9,23.202778779834784,0.003
101325.18448968379,0.9,23.20163283061397,0.003
101324.0083082051,0.9,23.2035450192965,0.003
101324.31487748996,0.9,23.20233447523435,0.003
101324.013812765,0.9,23.197274865793606,0.003
101325.70379992077,0.9,23.199156696974267,0.003
101325.7236401053,0.9,23.202207553807515,0.003
101324.24792815633,0.9,23.20115642016607,0.003
101325.08446320266,0.9,23.20136924115968,0.003
101323.91760225489,0.9,23.20161064547621,0.003
101323.80314314434,0.9,23.20485810433873,0.003
101322.78984472912,0.9,23.199762309306987,0.003
101326.37746223448,0.9,23.19907451246926,0.003
101324.62106015679,0.9,23.197908540577767,0.003
101324.98487061964,0.9,23.20165733407075,0.003
101324.49876011693,0.9,23.20297375349234,0.003
101325.0944506037,0.9,23.202332364396874,0.003
101324.39412084113,0.9,23.20717180738363,0.003
101324.58040805269,0.9,23.202610364441654,0.003
101326.19124992464,0.9,23.19598292234063,0.003
101324.19008787625,0.9,23.201135339341842,0.003
101324.01804307914,0.9,23.20093089527255,0.003
101324.43832315406,0.9,23.19519996567745,0.003
101324.37426888078,0.9,23.206170385572687,0.003
101324.54408708258,0.9,23.19976687465139,0.003
101325.00044268336,0.9,23.19890309427318,0.003
101325.42244930976,0.9,23.199403993805216,0.003
101325.32815781626,0.9,23.197723750172194,0.003
101324.96375550651,0.9,23.193818493504313,0.003
101324.40624311537,0.9,23.199243997554362,0.003
101325.94434710179,0.9,23.199004516538345,0.003
101326.672245721,0.9,23.201520099066215,0.003
101324.63579716995,0.9,23.202018873331713,0.003
101324.91993496934,0.9,23.19835806400659,0.003
101323.92436882203,0.9,23.196917033751177,0.003
101323.73197903932,0.9,23.202439901972802,0.003
101323.39703017336,0.9,23.203718557962485,0.003
101324.91171920828,0.9,23.205501059141387,0.003
101323.61452182122,0.9,23.203293040198705,0.003
101325.60023827892,0.9,23.20339652939291,0.003
101323.84565786783,0.9,23.195749469187547,0.003
101325.5848655848,0.9,23.198595130070736,0.003
101325.43645602188,0.9,23.207004532359118,0.003
101326.25007109619,0.9,23.202451237634737,0.003
101325.17525125958,0.9,23.19810741032618,0.003
101326.13845336305,0.9,23.195853286473486,0.003
101325.37737771058,0.9,23.1990865793408,0.003
101325.14364702832,0.9,23.201583808413783,0.003
101325.83791669745,0.9,23.19665341777566,0.003
101324.88479629884,0.9,23.201085814658423,0.003
101326.15886439141,0.9,23.19580742862269,0.003
101323.47898053697,0.9,23.205440179734207,0.003
101324.10912726824,0.9,23.193281644055233,0.003
101324.88883612404,0.9,23.201425235479537,0.003
101323.52833656309,0.9,23.198612973576683,0.003
101324.79716797432,0.9,23.20220225940443,0.003
101323.831358632,0.9,23.198711184409536,0.003
101324.5336923256,0.9,23.19542763468664,0.003
101326.4974276504,0.9,23.198563773254424,0.003
101324.80050909548,0.9,23.201340025890328,0.003
101324.84222498929,0.9,23.19498458355246,0.003
101324.21301176098,0.9,23.20049389585147,0.003
101325.74937910891,0.9,23.192923930037235,0.003
101324.65287233255,0.9,23.200043814310114,0.003
101325.31032312203,0.9,23.199943707642728,0.003
101325.43511109405,0.9,23.205864559228278,0.003
101326.08229125728,0.9,23.200039978644195,0.003
101324.73406383839,0.9,23.20482555914136,0.003
101326.0882763381,0.9,23.19997606184711,0.003
101324.70825222833,0.9,23.198864272328823,0.003
101325.67509610928,0.9,23.192466695241407,0.003
101325.72396135422,0.9,23.201758466015296,0.003
101323.85228013361,0.9,23.20216825246079,0.003
101324.88645086189,0.9,23.201076817897274,0.003
101324.40903904696,0.9,23.20080535370418,0.003
101323.62063973739,0.9,23.200919180756358,0.003
101325.28388311686,0.9,23.197894076073396,0.003
101324.14482294353,0.9,23.203143900966847,0.003
101326.74774758151,0.9,23.204496638088514,0.003
101325.14364889983,0.9,23.198592201604868,0.003
101325.68389336445,0.9,23.199845031755302,0.003
101325.23937856531,0.9,23.201440421541644,0.003
101324.00275853906,0.9,23.20330653722271,0.003
101327.06942932254,0.9,23.200519548328508,0.003
101325.74376793887,0.9,23.19609321523959,0.003
101324.96890667838,0.9,23.199335162035403,0.003
101325.01042615813,0.9,23.200450739345687,0.003
101325.30482227948,0.9,23.199952259401222,0.003
101325.03620193515,0.9,23.19502347049989,0.003
101325.89531697136,0.9,23.195448076570543,0.003
101323.59694396648,0.9,23.20187251364763,0.003
101323.9952051191,0.9,23.197775686954998,0.003
101325.00452386103,0.9,23.199351523801347,0.003
101326.66641946457,0.9,23.203003733036592,0.003
101324.90230275247,0.9,23.201611192040023,0.003
101325.70337473866,0.9,23.198246716960504,0.003
101325.48581668828,0.9,23.197765056870768,0.003
101324.86498474878,0.9,23.200510160247628,0.003
101323.99108470736,0.9,23.19734574609348,0.003
101324.13756009896,0.9,23.19349495618091,0.003
101324.86579395762,0.9,23.197071535802184,0.003
101326.09028959651,0.9,23.198773996588532,0.003
101325.78604597757,0.9,23.199060928942323,0.003
101324.55941266843,0.9,23.203306042797685,0.003
101325.18648864834,0.9,23.200539984495286,0.003
101325.66788952929,0.9,23.19896286384202,0.003
101324.35348772918,0.9,23.201140988506772,0.003
101325.01866848052,0.9,23.20326641327904,0.003
101325.62138488154,0.9,23.20469669322037,0.003
101325.19289583557,0.9,23.197822556619226,0.003
101324.89278014276,0.9,23.198776856319107,0.003
101323.78937945583,0.9,23.204012739387107,0.003
101325.86313836463,0.9,23.202703784136727,0.003
101323.27371969019,0.9,23.20422598290341,0.003
101324.575968826,0.9,23.199980070233334,0.003
101325.07990679171,0.9,23.20097126934076,0.003
101324.5206009376,0.9,23.197588037272325,0.003
101325.36630653047,0.9,23.199813610561936,0.003
101325.43170602925,0.9,23.196847830084014,0.003
101325.1656717927,0.9,23.198470526040573,0.003
101325.00830307006,0.9,23.195451594633386,0.003
101323.56330930632,0.9,23.20003677000945,0.003
101325.6799119133,0.9,23.200227481729797,0.003
101324.09058058582,0.9,23.19709658623182,0.003
101325.54020155121,0.9,23.200990693008404,0.003
101324.39462536617,0.9,23.198357902528535,0.003
101326.64432435513,0.9,23.20586482410693,0.003
101325.3370210523,0.9,23.1988129239584,0.003
101324.31142663957,0.9,23.199496208012622,0.003
101323.99096458794,0.9,23.201760995032938,0.003
101325.33807547286,0.9,23.19831200485017,0.003
101323.71607858929,0.9,23.204009183688097,0.003
101324.20341961697,0.9,23.202534493054326,0.003
101324.85874695992,0.9,23.200661117284106,0.003
101326.05675873821,0.9,23.200820465273353,0.003
101324.31810704192,0.9,23.20105366258185,0.003
101324.59707300503,0.9,23.206820902851927,0.003
101325.71580740188,0.9,23.203019137437067,0.003
101323.32681806556,0.9,23.201096494234967,0.003
101324.92860477584,0.9,23.198698277808354,0.003
101324.59324659387,0.9,23.20969276960772,0.003
101322.93576521138,0.9,23.202792333159984,0.003
101323.95197999862,0.9,23.193899944893044,0.003
101323.04476517558,0.9,23.201096224955826,0.003
101325.20498486394,0.9,23.199659915800776,0.003
101325.9078059084,0.9,23.19782994713808,0.003
101325.6211881979,0.9,23.195009546143392,0.003
101323.25303839125,0.9,23.20166813297259,0.003
101325.51676302479,0.9,23.19396758860884,0.003
101324.41319915572,0.9,23.20259132725978,0.003
101324.44743574415,0.9,23.19809593399682,0.003
101324.25120240368,0.9,23.199537140112174,0.003
101325.63620727994,0.9,23.199429153131465,0.003
101324.63924341969,0.9,23.19685479573643,0.003
101325.52966228333,0.9,23.196522457725493,0.003
101325.5963990968,0.9,23.198580078416033,0.003
101325.27142687063,0.9,23.1985905936941,0.003
101324.95230809598,0.9,23.201081203184756,0.003
101323.57723689619,0.9,23.1966198487576,0.003
101324.00811244793,0.9,23.19802300005785,0.003
101324.60052298417,0.9,23.20126417841193,0.003
101325.3789261086,0.9,23.204955270905682,0.003
101325.18146264621,0.9,23.203825447751132,0.003
101326.28967092391,0.9,23.201545538021985,0.003
101326.75789389468,0.9,23.208886401700287,0.003
101324.96201960971,0.9,23.20077636819724,0.003
101325.99603478883,0.9,23.201939167823387,0.003
101325.02648309105,0.9,23.197917785880517,0.003
101325.05383970379,0.9,23.19875154584532,0.003
101323.73725561427,0.9,23.20273559076426,0.003
101325.87888212134,0.9,23.193586718340136,0.003
101324.7534707008,0.9,23.194340192569662,0.003
101325.64389498511,0.9,23.199756128955173,0.003
101324.81176499857,0.9,23.201318929344264,0.003
101325.07711475126,0.9,23.201762034245153,0.003
101324.68216817357,0.9,23.20375261808623,0.003
101324.50335916983,0.9,23.197891811127043,0.003
101323.24493822895,0.9,23.19922110497723,0.003
101324.85363639452,0.9,23.204127083143593,0.003
101325.9548945961,0.9,23.20651608242507,0.003
101326.59035469987,0.9,23.197989790596193,0.003
101324.63333479282,0.9,23.2011339182054,0.003
101324.31605633852,0.9,23.200530306864845,0.003
101327.38170499573,0.9,23.19517484431614,0.003
101323.83698671965,0.9,23.196205350070237,0.003
101326.64370692614,0.9,23.19894095636074,0.003
101325.26275249186,0.9,23.20240972923846,0.003
101325.32688098414,0.9,23.204615565631904,0.003
101325.20848953893,0.9,23.198698846139994,0.003
101325.46979173324,0.9,23.1949312691108,0.003
101325.12969654743,0.9,23.200992675959963,0.003
101324.48277065423,0.9,23.20029293033429,0.003
101324.09502160379,0.9,23.203068828553747,0.003
101326.27095114862,0.9,23.203927436426127,0.003
101323.44732927385,0.9,23.196259796192898,0.003
101324.26864559994,0.9,23.199133761232442,0.003
101327.07812208978,0.9,23.202953809841564,0.003
101326.08460272578,0.9,23.197417888295927,0.003
101324.91380753918,0.9,23.196839471050605,0.003
101324.6610066303,0.9,23.20363082833252,0.003
101323.97219511679,0.9,23.1978406831741,0.003
101325.10287297398,0.9,23.196421050648855,0.003
101325.17294838722,0.9,23.200735724777648,0.003
101325.83461857564,0.9,23.198689657705263,0.003
101325.18879964459,0.9,23.199214810379022,0.003
101325.02370518117,0.9,23.198127848704093,0.003
101323.8237582779,0.9,23.199246603361946,0.003
101325.75657642061,0.9,23.201245231385084,0.003
101325.92212787707,0.9,23.19867803215431,0.003
101324.62141265917,0.9,23.201385708913566,0.003
101324.69367331784,0.9,23.200041446582045,0.003
101325.13865781702,0.9,23.200780799141157,0.003
101325.30015732467,0.9,23.19711474181826,0.003
101325.36867723626,0.9,23.204408889624624,0.003
101326.4380371644,0.9,23.205267003679538,0.003
101326.44984569044,0.9,23.20006251202203,0.003
101326.06401151408,0.9,23.194299422278473,0.003
101324.37595349402,0.9,23.200935059945895,0.003
101324.03796832073,0.9,23.196112980017997,0.003
101324.88999831182,0.9,23.1968110434859,0.003
101325.47505838654,0.9,23.20197270743058,0.003
101325.37297682243,0.9,23.20116857044811,0.003
101324.40289847979,0.9,23.198160920574136,0.003
101324.7474642355,0.9,23.196779382854295,0.003
101324.61674971068,0.9,23.19742057336685,0.003
101324.00933949905,0.9,23.19550713901712,0.003
101324.66214154805,0.9,23.199648269807998,0.003
101324.1065869434,0.9,23.202989345149604,0.003
101325.63551222773,0.9,23.196769848078606,0.003
101325.311110732,0.9,23.19946673813343,0.003
101324.90238254471,0.9,23.200154481520357,0.003
101325.35350627347,0.9,23.206918412831318,0.003
101324.92029810214,0.9,23.197813447214116,0.003
101326.66158187516,0.9,23.20299208553738,0.003
101324.26028861753,0.9,23.200745292035354,0.003
101325.1995918386,0.9,23.19750570854501,0.003
101324.98914100688,0.9,23.194425511852273,0.003
101325.4270592128,0.9,23.199682134722515,0.003
101325.50536865441,0.9,23.200369774506264,0.003
